Country,Year,Code_x,Annual CO2 emissions,Code_y,Other renewables (including geothermal and biomass) - TWh,Biofuels consumption - TWh,Solar consumption - TWh,Wind consumption - TWh,Hydro consumption - TWh,Nuclear consumption - TWh,Gas consumption - TWh,Coal consumption - TWh,Oil consumption - TWh
Africa,1965,,213634400.0,,,,,0.0,41.118813,0.0,9.571929,323.49615,342.1337
Africa,1966,,221082100.0,,,,,0.0,45.862915,0.0,10.698091,323.1222,370.45
Africa,1967,,237045200.0,,,,,0.0,47.875538,0.0,10.573845,330.29156,369.19354
Africa,1968,,257271420.0,,,,,0.0,56.00047,0.0,10.717145,343.5129,390.3657
Africa,1969,,277716580.0,,,,,0.0,65.3521,0.0,12.520175,346.64288,398.15326
Africa,1970,,302405900.0,,,,,0.0,81.70287,0.0,15.5485,360.7569,435.02704
Africa,1971,,331612900.0,,0.52352136,,0.0,0.0,76.92131,0.0,18.405262,383.0123,474.3054
Africa,1972,,351688000.0,,0.5267136,,0.0,0.0,87.62504,0.0,24.670656,384.21082,510.7296
Africa,1973,,377821120.0,,0.5426747,,0.0,0.0,92.68892,0.0,39.551792,408.9103,549.80396
Africa,1974,,388183260.0,,0.5586358,,0.0,0.0,105.46715,0.0,44.518486,425.64618,569.7385
Africa,1975,,387017150.0,,0.54905915,,0.0,0.0,111.53163,0.0,53.63838,451.08047,597.671
Africa,1976,,419914700.0,,0.59055775,,0.0,0.0,123.59514,0.0,60.98139,481.07413,652.5852
Africa,1977,,432918820.0,,0.6033267,,0.0,0.0,135.81085,0.0,68.23419,491.69846,695.1952
Africa,1978,,462338660.0,,0.6224797,,0.0,0.0,136.92912,0.0,97.369896,477.81558,732.366
Africa,1979,,498986780.0,,0.64163303,,0.0,0.0,146.56386,0.0,148.8428,507.24698,771.1747
Africa,1980,,536023460.0,,0.66078633,,0.0,0.0,142.85742,0.0,186.91397,543.55707,818.15454
Africa,1981,,548882300.0,,0.6959005,,0.0,0.0,148.41988,0.0,228.49115,635.79877,885.4927
Africa,1982,,571969100.0,,0.7533603,,0.0,0.0,148.4593,0.0,246.73354,701.17584,926.532
Africa,1983,,594811400.0,,0.7342069,,0.0,0.0,133.79536,0.0,271.27533,713.24603,964.7042
Africa,1984,,649591230.0,,0.7469758,,0.0,0.0,131.55637,11.137245,259.90277,762.8979,982.0362
Africa,1985,,666141950.0,,0.8587031,,0.0,0.0,146.22218,15.081391,278.84274,787.16583,1007.3241
Africa,1986,,690176300.0,,1.9731369,,0.0,0.0,151.23631,24.978643,313.27118,805.356,984.45636
Africa,1987,,690283140.0,,1.9731369,,0.0,0.0,145.05942,17.498955,323.38437,828.3197,1038.56
Africa,1988,,725373250.0,,1.8837552,,0.0,0.0,158.47527,29.774042,358.44452,890.16077,1081.7913
Africa,1989,,698582900.0,,1.8550252,,0.0,0.0,166.40814,31.493576,371.47104,835.62085,1117.5557
Africa,1990,,658343900.0,,2.4564898,0.0,0.0,0.0,169.30139,23.974163,398.64536,877.6782,1135.9592
Africa,1991,,687670400.0,,2.5178437,0.0,0.0,0.0,179.3458,25.946236,401.6356,853.76215,1141.9103
Africa,1992,,666660030.0,,2.6294963,0.0,0.0,0.0,171.09227,26.35484,421.27026,858.8312,1164.2032
Africa,1993,,706441700.0,,2.9341135,0.0,0.0,0.005913972,167.60956,20.58617,412.64395,871.7139,1176.1725
Africa,1994,,790233800.0,,2.6102505,0.0,0.0,0.015967749,170.3109,27.51538,431.82794,894.4478,1214.283
Africa,1995,,844549400.0,,3.1447382,0.0,0.0,0.018629028,176.68094,32.066753,461.2435,922.47125,1256.2194
Africa,1996,,872284300.0,,3.9078012,0.0,0.0,0.020994611,184.21408,33.41174,484.19174,935.2283,1283.562
Africa,1997,,893938400.0,,4.327747,0.0,0.0,0.021290332,188.75021,35.88605,474.47552,959.01904,1324.0258
Africa,1998,,912482100.0,,5.3564506,0.0,0.0,0.02247311,197.09778,38.593037,499.33698,937.03894,1355.3862
Africa,1999,,899879040.0,,5.315038,0.0,0.0,0.058548413,209.0126,36.42518,504.01962,966.0107,1404.9454
Africa,2000,,930850800.0,,7.107958,0.0,0.035752952,0.51895165,222.54736,36.91607,556.8223,963.73047,1408.3779
Africa,2001,,920601800.0,,7.316493,0.0,0.044716008,1.2208858,237.59116,30.217817,634.6361,975.9262,1423.5013
Africa,2002,,899995840.0,,7.2297087,0.49089664,0.048787553,1.2947483,248.19571,33.585613,670.636,934.42163,1457.352
Africa,2003,,989644600.0,,8.123078,0.5413214,0.057321742,1.5533037,239.49504,35.24046,711.536,1017.0484,1501.7174
Africa,2004,,1045725800.0,,9.196763,0.6385111,0.06881922,2.2139196,251.35294,36.957523,783.10583,1119.1619,1571.9252
Africa,2005,,1059372350.0,,9.352789,0.0,0.08097015,2.234574,254.39394,31.029053,808.0279,1039.0729,1641.2847
Africa,2006,,1091175800.0,,11.769358,0.07212805,0.10333422,2.4260116,261.93423,27.375378,843.74774,1054.097,1656.8494
Africa,2007,,1116900100.0,,9.738866,0.79375917,0.13014653,2.8737857,269.20425,30.707249,900.41455,1071.6333,1720.8945
Africa,2008,,1174755200.0,,10.090342,0.61034995,0.18204114,3.6865554,272.50143,35.065548,935.5027,1180.7251,1807.1218
Africa,2009,,1168250400.0,,10.981456,0.34051496,0.24054939,4.439171,278.06058,34.31848,941.2384,1176.002,1872.0237
Africa,2010,,1216669000.0,,11.534144,0.21055639,0.56622505,6.341432,298.88947,36.028275,981.41986,1167.1663,1952.0454
Africa,2011,,1257421000.0,,11.9324665,0.5048725,1.6285458,6.587177,305.48254,34.154095,1061.5934,1149.025,1921.6882
Africa,2012,,1268948200.0,,12.890129,0.5992252,2.6149163,6.902971,304.0541,34.119267,1147.4294,1120.1858,2045.3468
Africa,2013,,1282541800.0,,13.737261,0.59602803,2.02142,9.799588,319.46957,36.891415,1170.0557,1132.1521,2122.528
Africa,2014,,1357348700.0,,16.262276,0.58327556,5.0303717,13.714155,335.64435,35.859425,1202.3503,1185.7092,2144.3142
Africa,2015,,1332661800.0,,20.31829,0.73685664,9.552474,24.002117,325.15683,31.62243,1307.7611,1123.2715,2202.6306
Africa,2016,,1375131500.0,,20.569706,0.6800417,14.083063,29.925493,318.748,38.599903,1350.4666,1191.6005,2221.6062
Africa,2017,,1393216400.0,,21.001917,0.6682086,18.359642,36.231094,333.314,36.245564,1455.7446,1192.7607,2265.2363
Africa,2018,,1386654300.0,,22.725414,1.0153191,22.025198,39.06295,354.8045,29.399641,1553.0098,1170.1332,2299.4292
Africa,2019,,1479411800.0,,23.02314,0.878675,29.036043,50.83042,365.04114,33.520515,1576.5094,1236.2761,2295.1206
Africa,2020,,1355782400.0,,22.105665,0.9082558,39.71691,50.192425,387.8126,24.957308,1541.8435,1195.1685,2055.2783
Africa,2021,,1441534000.0,,22.103886,1.0801197,45.35677,60.077843,399.0163,31.02282,1766.1251,1197.929,2242.3945
Africa,2022,,1432502900.0,,23.107666,0.8252794,46.35748,63.455307,407.38226,25.268139,1747.1118,1144.8707,2361.337
Africa,2023,,1418739200.0,,26.758287,0.83343834,49.8679,72.270676,419.89966,22.19142,1712.2908,1133.9897,2358.9668
Algeria,1965,DZA,6588533.0,DZA,,,,,1.1827958,0.0,7.4305,0.81409997,15.4052515
Algeria,1966,DZA,8420862.0,DZA,,,,,1.0497311,0.0,7.7192497,0.79083997,20.272705
Algeria,1967,DZA,8431587.0,DZA,,,,,1.2123655,0.0,7.48825,0.60476,18.94203
Algeria,1968,DZA,9050236.0,DZA,,,,,1.664785,0.0,7.87325,0.63965,20.167301
Algeria,1969,DZA,11262968.0,DZA,,,,,1.067473,0.0,10.351687,0.81409997,21.305931
Algeria,1970,DZA,15058960.0,DZA,,,,,1.7150539,0.0,9.730875,0.96528995,24.34768
Algeria,1971,DZA,18649530.0,DZA,,,,,0.97580636,0.0,11.0494995,0.26749,27.440048
Algeria,1972,DZA,28322640.0,DZA,,,,,1.4637097,0.0,12.830125,0.23259999,30.121414
Algeria,1973,DZA,38277400.0,DZA,,,,,2.2236557,0.0,17.859186,0.26749,32.900345
Algeria,1974,DZA,31876660.0,DZA,,,,,1.4696236,0.0,20.6745,0.22096999,36.54384
Algeria,1975,DZA,32001206.0,DZA,,,,,0.9698925,0.0,28.49,0.27912,40.63067
Algeria,1976,DZA,39131068.0,DZA,,,,,1.1502688,0.0,33.6875,0.54660994,46.71773
Algeria,1977,DZA,41844910.0,DZA,,,,,0.79543,0.0,35.901253,0.70943,52.80649
Algeria,1978,DZA,62455264.0,DZA,,,,,0.73924726,0.0,57.65375,0.36053,54.607944
Algeria,1979,DZA,45545550.0,DZA,,,,,0.8604839,0.0,81.52374,0.83736,65.31862
Algeria,1980,DZA,66416464.0,DZA,,,,,0.75994605,0.0,109.43624,0.74432,66.20243
Algeria,1981,DZA,46341984.0,DZA,,,,,1.0822581,0.0,142.25749,0.52335,71.323074
Algeria,1982,DZA,39173030.0,DZA,,,,,1.4163978,0.0,161.41124,9.711049,75.57342
Algeria,1983,DZA,52503910.0,DZA,,,,,0.69489247,0.0,176.715,8.66435,84.89242
Algeria,1984,DZA,70946536.0,DZA,,,,,1.336559,0.0,155.25125,9.60638,94.00201
Algeria,1985,DZA,72609070.0,DZA,,,,,1.910215,0.0,153.8075,10.025061,96.5538
Algeria,1986,DZA,76080390.0,DZA,,,,,0.73924726,0.0,168.43748,10.292549,98.02125
Algeria,1987,DZA,83883496.0,DZA,,,,,1.4755378,0.0,172.2875,12.30454,99.10052
Algeria,1988,DZA,83708040.0,DZA,,,,,0.5411292,0.0,194.13625,11.571849,99.1726
Algeria,1989,DZA,79808264.0,DZA,,,,,0.6682794,0.0,182.68251,9.78083,103.93665
Algeria,1990,DZA,76737624.0,DZA,0.0,,0.0,0.0,0.39919358,0.0,195.09874,7.66417,111.811615
Algeria,1991,DZA,78806830.0,DZA,0.0,,0.0,0.0,0.86639774,0.0,192.69249,7.9084,110.627785
Algeria,1992,DZA,79883310.0,DZA,0.0,,0.0,0.0,0.58844084,0.0,198.94875,9.397039,111.292656
Algeria,1993,DZA,81943970.0,DZA,0.0,,0.0,0.0,1.0438172,0.0,178.54373,7.6525397,110.754875
Algeria,1994,DZA,88608390.0,DZA,0.0,,0.0,0.0,0.49086028,0.0,188.16875,7.2106,106.05089
Algeria,1995,DZA,96776920.0,DZA,0.0,,0.0,0.0,0.57069886,0.0,202.22125,7.2106,103.14228
Algeria,1996,DZA,100039430.0,DZA,0.0,,0.0,0.0,0.39919358,0.0,207.70749,3.3959599,98.42207
Algeria,1997,DZA,88369416.0,DZA,0.0,,0.0,0.0,0.22177416,0.0,194.04001,5.95456,97.64342
Algeria,1998,DZA,106536560.0,DZA,0.0,,0.0,0.0,0.6357528,0.0,200.68124,6.37324,100.65875
Algeria,1999,DZA,91449100.0,DZA,0.0,,0.0,0.0,0.6002689,0.0,205.10875,6.82681,98.898346
Algeria,2000,DZA,85398600.0,DZA,0.0,,0.0,0.0,0.1596775,0.0,191.01292,5.6405497,103.13248
Algeria,2001,DZA,86839250.0,DZA,0.0,,0.0,0.0,0.2027075,0.0,197.32211,6.5127997,106.77533
Algeria,2002,DZA,90692380.0,DZA,0.0,,0.0,0.0,0.16637361,0.0,194.83887,8.54805,118.397224
Algeria,2003,DZA,94580616.0,DZA,0.0,,0.0,0.0,0.76853275,0.0,205.93167,7.0477796,123.17411
Algeria,2004,DZA,91714220.0,DZA,0.0,,0.0,0.0,0.72329473,0.0,211.89917,8.408489,128.74683
Algeria,2005,DZA,110992510.0,DZA,0.0,,0.0,0.0,1.5900536,0.0,223.55986,6.9082203,134.21338
Algeria,2006,DZA,105896180.0,DZA,0.0,,0.0,0.0,0.61916,0.0,228.4975,10.25766,139.84572
Algeria,2007,DZA,109889440.0,DZA,0.0,,0.0,0.0,0.63904226,0.0,233.80681,8.80391,156.39
Algeria,2008,DZA,111087410.0,DZA,0.0,,0.0,0.0,0.79524636,0.0,244.04187,8.80391,169.9159
Algeria,2009,DZA,118856330.0,DZA,0.0,,0.0,0.0,0.9551075,0.0,262.1176,5.65218,180.13441
Algeria,2010,DZA,118353256.0,DZA,0.0,,0.025257777,0.0,0.48017526,0.0,253.27225,3.6053,181.61191
Algeria,2011,DZA,125094570.0,DZA,0.0,,0.049983334,0.0,1.0427713,0.0,267.9696,3.1982498,192.22765
Algeria,2012,DZA,135674290.0,DZA,0.0,,0.07327278,0.0,1.0666127,0.0,298.74075,3.3959599,204.39526
Algeria,2013,DZA,140786380.0,DZA,0.0,,0.077946946,0.0,0.26981637,0.0,321.21512,1.83754,213.57639
Algeria,2014,DZA,151282780.0,DZA,0.0,,0.16254583,0.0027090972,0.5228558,0.0,360.91824,2.08177,221.92514
Algeria,2015,DZA,160087460.0,DZA,0.0,,0.1561925,0.05116639,0.3904811,0.0,379.225,1.5467899,236.14848
Algeria,2016,DZA,158481630.0,DZA,0.0,,0.65587413,0.051003054,0.19274665,0.0,385.9625,0.56987,229.56384
Algeria,2017,DZA,165173870.0,DZA,0.0,,1.3412902,0.050564446,0.14903222,0.0,394.625,2.1166599,225.51212
Algeria,2018,DZA,172705260.0,DZA,0.0,,1.5953735,0.026457276,0.30955,0.0,434.0875,5.815,227.7859
Algeria,2019,DZA,179906580.0,DZA,0.0,,1.6211231,0.02635972,0.40066776,0.0,450.54623,4.80319,236.9513
Algeria,2020,DZA,168177860.0,DZA,0.0,,1.799008,0.020222416,0.13026388,0.0,433.50037,1.52353,211.92543
Algeria,2021,DZA,179596320.0,DZA,0.0,,1.7374732,0.027475111,0.024335083,0.0,481.5291,3.10521,221.20369
Algeria,2022,DZA,184558080.0,DZA,0.0,,1.6920305,0.04171417,0.04171417,0.0,503.38748,2.17481,226.85338
Algeria,2023,DZA,178132770.0,DZA,0.0,,1.6858824,0.0415625,0.17866722,0.0,462.96246,1.9329839,238.20117
Angola,1965,AGO,1186155.0,AGO,,,,,,0.0,,,
Angola,1966,AGO,1552466.0,AGO,,,,,,0.0,,,
Angola,1967,AGO,991815.0,AGO,,,,,,0.0,,,
Angola,1968,AGO,1669539.0,AGO,,,,,,0.0,,,
Angola,1969,AGO,2783093.0,AGO,,,,,,0.0,,,
Angola,1970,AGO,3577917.0,AGO,,,,,,0.0,,,
Angola,1971,AGO,3405383.0,AGO,,,,,,0.0,,,
Angola,1972,AGO,4500532.0,AGO,,,,,,0.0,,,
Angola,1973,AGO,4873664.0,AGO,,,,,,0.0,,,
Angola,1974,AGO,4866398.0,AGO,,,,,,0.0,,,
Angola,1975,AGO,4408811.0,AGO,,,,,,0.0,,,
Angola,1976,AGO,3280042.0,AGO,,,,,,0.0,,,
Angola,1977,AGO,3527511.0,AGO,,,,,,0.0,,,
Angola,1978,AGO,5399808.0,AGO,,,,,,0.0,,,
Angola,1979,AGO,5489191.0,AGO,,,,,,0.0,,,
Angola,1980,AGO,5334352.0,AGO,,,,,,0.0,,,
Angola,1981,AGO,5266774.0,AGO,,,,,,0.0,,,
Angola,1982,AGO,4635179.0,AGO,,,,,,0.0,,,
Angola,1983,AGO,5100535.0,AGO,,,,,,0.0,,,
Angola,1984,AGO,4985847.0,AGO,,,,,,0.0,,,
Angola,1985,AGO,4676114.0,AGO,,,,,,0.0,,,
Angola,1986,AGO,4633840.0,AGO,,,,,,0.0,,,
Angola,1987,AGO,5786029.0,AGO,,,,,,0.0,,,
Angola,1988,AGO,5049306.0,AGO,,,,,,0.0,,,
Angola,1989,AGO,4922750.0,AGO,,,,,,0.0,,,
Angola,1990,AGO,5089864.0,AGO,,,,,,0.0,,,
Angola,1991,AGO,5064054.0,AGO,,,,,,0.0,,,
Angola,1992,AGO,5164449.0,AGO,,,,,,0.0,,,
Angola,1993,AGO,5748389.0,AGO,,,,,,0.0,,,
Angola,1994,AGO,11353248.0,AGO,,,,,,0.0,,,
Angola,1995,AGO,12616650.0,AGO,,,,,,0.0,,,
Angola,1996,AGO,15248957.0,AGO,,,,,,0.0,,,
Angola,1997,AGO,15884249.0,AGO,,,,,,0.0,,,
Angola,1998,AGO,16513294.0,AGO,,,,,,0.0,,,
Angola,1999,AGO,17261278.0,AGO,,,,,,0.0,,,
Angola,2000,AGO,15995108.0,AGO,,,,,,0.0,,,
Angola,2001,AGO,15908461.0,AGO,,,,,,0.0,,,
Angola,2002,AGO,16080002.0,AGO,,,,,,0.0,,,
Angola,2003,AGO,17484428.0,AGO,,,,,,0.0,,,
Angola,2004,AGO,17015688.0,AGO,,,,,,0.0,,,
Angola,2005,AGO,15386819.0,AGO,,,,,,0.0,,,
Angola,2006,AGO,17144838.0,AGO,,,,,,0.0,,,
Angola,2007,AGO,17587936.0,AGO,,,,,,0.0,,,
Angola,2008,AGO,18750156.0,AGO,,,,,,0.0,,,
Angola,2009,AGO,20668332.0,AGO,,,,,,0.0,,,
Angola,2010,AGO,22983320.0,AGO,,,,,,0.0,,,
Angola,2011,AGO,23397032.0,AGO,,,,,,0.0,,,
Angola,2012,AGO,25940960.0,AGO,,,,,,0.0,,,
Angola,2013,AGO,25709742.0,AGO,,,,,,0.0,,,
Angola,2014,AGO,26090430.0,AGO,,,,,,0.0,,,
Angola,2015,AGO,27506950.0,AGO,,,,,,0.0,,,
Angola,2016,AGO,25465634.0,AGO,,,,,,0.0,,,
Angola,2017,AGO,23595316.0,AGO,,,,,,0.0,,,
Angola,2018,AGO,23305386.0,AGO,,,,,,0.0,,,
Angola,2019,AGO,22047118.0,AGO,,,,,,0.0,,,
Angola,2020,AGO,16532997.0,AGO,,,,,,0.0,,,
Angola,2021,AGO,19195578.0,AGO,,,,,,0.0,,,
Angola,2022,AGO,20250226.0,AGO,,,,,,0.0,,,
Angola,2023,AGO,20780540.0,AGO,,,,,,0.0,,,
Argentina,1965,ARG,58804852.0,ARG,0.0,,,,3.6226556,0.0,41.234,8.4550495,275.2159
Argentina,1966,ARG,63072668.0,ARG,0.0,,,,3.6694174,0.0,44.657196,6.971818,283.8763
Argentina,1967,ARG,65475984.0,ARG,0.0,,,,3.7574391,0.0,46.699448,7.840397,290.73495
Argentina,1968,ARG,69009220.0,ARG,0.0,,,,4.428607,0.0,51.999577,7.619035,296.7972
Argentina,1969,ARG,77248870.0,ARG,0.0,,,,3.971993,0.0,51.805073,9.1221695,308.01144
Argentina,1970,ARG,82648000.0,ARG,0.17953554,,,,4.6044087,0.0,58.5445,11.722598,278.4355
Argentina,1971,ARG,88847130.0,ARG,0.18831056,,,,4.5719438,0.0,63.202774,10.277542,296.5011
Argentina,1972,ARG,90066640.0,ARG,0.24269499,,,,4.443309,0.0,70.92442,8.651295,295.1862
Argentina,1973,ARG,93975900.0,ARG,0.19143721,,,,8.863367,0.0,80.70777,9.496522,297.19864
Argentina,1974,ARG,95480376.0,ARG,0.19473471,,,,14.769164,2.9396653,85.4244,11.825921,297.124
Argentina,1975,ARG,94845480.0,ARG,0.20427027,,,,15.360892,7.142025,87.525,11.51094,280.82806
Argentina,1976,ARG,99699160.0,ARG,0.194605,,,,14.829011,7.298088,98.51425,11.642586,290.2354
Argentina,1977,ARG,100705870.0,ARG,0.20431082,,,,17.052307,4.6450114,102.890495,11.008503,305.6577
Argentina,1978,ARG,102555590.0,ARG,0.20421417,,,,22.906666,8.217443,100.070244,13.419195,297.30927
Argentina,1979,ARG,110616140.0,ARG,0.3032075,,,,31.512377,7.6385903,102.890495,12.501674,319.8096
Argentina,1980,ARG,108656130.0,ARG,0.31608444,,,,44.77142,6.639785,112.12925,11.144589,297.0181
Argentina,1981,ARG,101968540.0,ARG,0.27777916,,,,43.42278,7.990442,117.18625,10.560467,278.5258
Argentina,1982,ARG,103351140.0,ARG,0.3670186,,,,52.01993,5.306153,133.13525,10.666076,265.01834
Argentina,1983,ARG,105142040.0,ARG,0.49471387,,,,54.463337,9.661737,143.152,9.679963,268.31186
Argentina,1984,ARG,106451700.0,ARG,0.36706665,,,,58.778633,13.168906,152.39075,7.185223,255.45346
Argentina,1985,ARG,100531220.0,ARG,0.38308498,,,,61.071068,16.36111,155.69725,10.599606,237.50685
Argentina,1986,ARG,104150060.0,ARG,0.39580223,,,,62.18621,16.205048,168.2425,12.109348,249.74571
Argentina,1987,ARG,114877224.0,ARG,0.33832997,,,,64.795074,18.344534,168.33974,13.439672,266.5798
Argentina,1988,ARG,121404740.0,ARG,0.3925175,,,,45.121124,16.451912,196.6395,13.772349,268.36047
Argentina,1989,ARG,117020424.0,ARG,0.33837858,,,,38.994976,14.298237,206.55899,14.902768,246.34749
Argentina,1990,ARG,112148700.0,ARG,0.42463276,,0.0,0.0,52.377666,20.659946,197.32025,12.266131,229.97305
Argentina,1991,ARG,117754900.0,ARG,0.4182047,,0.0,0.0,46.925213,22.007765,200.91849,10.794012,240.28345
Argentina,1992,ARG,121534696.0,ARG,0.41494164,,0.0,0.0,56.670963,20.092442,217.25648,12.168163,252.70636
Argentina,1993,ARG,118001064.0,ARG,0.30643585,,0.0,0.0,70.28262,21.99074,229.41273,8.069987,247.78004
Argentina,1994,ARG,118469420.0,ARG,0.3160422,,0.0,0.0,80.68641,23.366934,235.83125,7.065107,261.49545
Argentina,1995,ARG,125276640.0,ARG,0.37992388,,0.0,0.0,78.3711,20.049881,262.47775,7.414152,259.54364
Argentina,1996,ARG,131149500.0,ARG,0.7119275,,0.0,0.028440276,66.44853,21.165024,301.18326,7.766816,259.82446
Argentina,1997,ARG,136553060.0,ARG,0.5706336,,0.0,0.04314833,82.57294,22.589457,277.55148,6.1277137,275.29974
Argentina,1998,ARG,139320100.0,ARG,0.6604455,,5.026889e-05,0.09622333,78.28777,21.147999,296.70972,8.23741,283.28546
Argentina,1999,ARG,148303870.0,ARG,0.8363575,,7.688166e-05,0.10284694,63.270077,20.163382,314.701,9.885469,287.10687
Argentina,2000,ARG,143468700.0,ARG,1.2322811,,0.00010645166,0.102779165,84.49667,17.527328,322.96722,7.512647,264.93796
Argentina,2001,ARG,135136850.0,ARG,1.1587647,,0.000126325,0.14501223,107.4648,19.899952,302.35025,6.1568522,245.34851
Argentina,2002,ARG,124931020.0,ARG,1.691805,,0.00013718527,0.21425694,104.4325,16.304049,294.37573,4.5862966,232.86867
Argentina,2003,ARG,134481250.0,ARG,2.8110504,,0.00018850806,0.22607638,98.02586,21.055779,336.2905,5.593865,237.5023
Argentina,2004,ARG,157049420.0,ARG,2.7692764,,0.00020171555,0.20876417,87.78204,21.759527,368.09125,9.519818,254.68643
Argentina,2005,ARG,161588540.0,ARG,2.9256546,,0.00023193638,0.20536307,97.97495,18.885078,392.89,10.961645,266.6645
Argentina,2006,ARG,174308940.0,ARG,3.340032,,0.00025608638,0.19815388,108.16867,21.081717,406.505,9.9238205,281.325
Argentina,2007,ARG,173581010.0,ARG,3.4183764,,0.00030792778,0.17416167,88.27875,19.682814,427.12198,14.36036,312.6087
Argentina,2008,ARG,187342380.0,ARG,3.8497345,,0.00040380552,0.117885,87.67296,19.938072,431.88724,17.516068,316.19568
Argentina,2009,ARG,178180670.0,ARG,3.7953258,,0.00021248082,0.10285972,96.67863,21.929417,418.3556,9.620937,302.02786
Argentina,2010,ARG,185945940.0,ARG,4.3968244,5.9234138,0.00023839444,0.07036527,92.593056,19.20336,420.87415,13.472079,327.43576
Argentina,2011,ARG,189775150.0,ARG,4.4356213,8.673224,0.004452472,0.07335416,86.033966,16.94204,438.3979,14.618645,339.91183
Argentina,2012,ARG,191361730.0,ARG,4.638603,10.397099,0.022409748,1.0141377,79.966896,16.844624,456.64206,13.669181,360.51144
Argentina,2013,ARG,189537740.0,ARG,4.8742037,11.902397,0.041083056,1.2355814,89.3157,16.233166,460.2769,14.939302,382.57983
Argentina,2014,ARG,188396530.0,ARG,4.733484,13.891245,0.043193888,1.6782616,87.82,14.334412,461.54977,15.891717,379.9156
Argentina,2015,ARG,191743840.0,ARG,4.7479925,15.130985,0.03954083,1.5978347,87.08391,18.18994,466.52567,15.814129,387.81003
Argentina,2016,ARG,189920450.0,ARG,3.7572882,16.037184,0.038209442,1.4653004,79.64933,21.283125,482.1001,12.188642,375.905
Argentina,2017,ARG,186898880.0,ARG,4.66604,18.427944,0.043690275,1.6275572,84.081566,15.547312,483.00027,12.525288,371.47742
Argentina,2018,ARG,180599310.0,ARG,4.524067,17.594175,0.2860825,3.7377324,85.40055,17.446835,487.0214,13.709147,354.6256
Argentina,2019,ARG,178508060.0,ARG,4.7105803,17.97012,2.1079817,13.169229,72.50111,21.353771,465.58914,8.123962,321.83243
Argentina,2020,ARG,165120860.0,ARG,7.0213385,9.645983,3.5306728,24.71506,62.16348,25.229185,439.31244,10.015325,288.1951
Argentina,2021,ARG,191107840.0,ARG,7.1941695,10.419529,5.763542,33.85339,51.412483,25.535618,459.3407,14.052401,350.8908
Argentina,2022,ARG,204080690.0,ARG,7.5106187,13.999567,7.665182,36.930042,59.363388,18.686298,458.52835,14.891581,411.80594
Argentina,2023,ARG,195805970.0,ARG,7.2645535,12.772843,8.501062,37.60226,77.6654,22.342176,449.364,12.793747,391.43518
Asia,1965,,1649873200.0,,0.31922054,0.0,0.0,0.0,422.57114,0.07093778,94.06829,2604.784,2249.215
Asia,1966,,1797063400.0,,0.38944888,0.0,0.0,0.0,440.72614,1.6571085,108.5181,2753.783,2581.3262
Asia,1967,,1825098400.0,,0.5522514,0.0,0.0,0.0,411.7628,1.7847968,126.20213,2667.2107,2914.7913
Asia,1968,,2015995900.0,,0.5714044,0.0,0.0,0.0,457.68658,2.9623656,148.63728,2708.1685,3263.2773
Asia,1969,,2289411600.0,,0.5682125,0.0,0.0,0.0,475.1415,5.12677,183.46782,3056.8271,3828.2593
Asia,1970,,2697750500.0,,1.2185819,0.0,0.0,0.0,486.36957,16.71053,218.32819,3440.9536,4448.1787
Asia,1971,,2953393200.0,,1.185687,0.0,0.0,0.0,532.02374,25.625261,249.0073,3697.763,4877.7363
Asia,1972,,3129125400.0,,1.2640164,0.0,0.0,0.0,550.21124,30.09737,276.8038,3842.575,5359.248
Asia,1973,,3351564000.0,,1.3495872,0.0,0.0,0.0,511.50867,34.164936,338.3526,3932.5076,6035.336
Asia,1974,,3411198700.0,,1.5334555,0.0,0.0,0.0,582.5669,62.50484,400.50272,4027.638,5968.027
Asia,1975,,3577896700.0,,1.7763042,0.0,0.0,0.0,627.5821,79.10505,459.15326,4352.3564,6064.0723
Asia,1976,,3803974700.0,,1.5568823,0.0,0.0,0.0,645.5118,105.70347,511.22632,4453.9956,6553.7173
Asia,1977,,4048552200.0,,2.2133296,0.0,0.0,0.0,634.11053,96.498856,619.92474,4754.6685,6917.457
Asia,1978,,4230988500.0,,2.7942965,0.0,0.0,0.0,667.8612,189.37021,733.8824,4987.2344,7268.521
Asia,1979,,4405182000.0,,5.3907022,0.0,0.0,0.0,722.0882,233.45267,894.37683,5233.9395,7445.74
Asia,1980,,4399586300.0,,9.333409,0.0,0.0,0.0,773.687,274.6574,932.26636,5541.4194,7003.3037
Asia,1981,,4373089000.0,,14.798612,0.0,0.0,0.0,825.0414,295.1559,957.2912,5723.564,6927.8486
Asia,1982,,4522608000.0,,42.29964,0.0,0.0,0.0,817.2095,345.1878,1022.44794,5951.464,6932.0156
Asia,1983,,4704944600.0,,49.01774,0.0,0.0,0.0,854.6579,412.8858,1100.335,6326.967,7244.4023
Asia,1984,,4979161600.0,,53.77062,0.0,0.0,0.0,856.65027,496.60992,1352.9961,6892.806,7398.5444
Asia,1985,,5269918000.0,,57.26953,0.0,0.0,0.0,1014.9105,610.6749,2157.7676,7993.0044,8199.984
Asia,1986,,5495256600.0,,60.160397,0.0,0.0,0.0,1022.66174,649.5678,2427.4707,8322.275,8377.557
Asia,1987,,5730537000.0,,61.22988,0.0,0.0,0.0,1059.5361,768.97906,2586.5627,8908.044,8769.265
